Abbrev,n,start,end,subtitle,llama
PulpFiction,42,157.66599999999994,160.53599999999994,Go right ahead.,6
PulpFiction,43,167.24300000000005,170.14700000000005,"[ Slurping, Sighs ]",2
PulpFiction,44,171.98200000000008,174.8169999999999,That hit the spot.,6
PulpFiction,45,174.88299999999992,178.94899999999996,"You. Flock of Seagulls.
You know why we're here?",5
PulpFiction,46,178.94600000000003,182.62800000000004,"- Why don't you tell my man Vince here
where you got the shit hid. - It's over-",4
PulpFiction,47,182.6249999999999,186.22400000000005,"I don't remember askin' you
a goddamned thing!",2
PulpFiction,48,189.93299999999988,191.73099999999988,You were sayin'?,5
PulpFiction,49,191.80000000000007,193.861,It's in the cupboard.,5
PulpFiction,50,196.639,199.611,"N-No, the one
by your kn-knees.",5
PulpFiction,51,201.41099999999994,204.64499999999987,[ Pans Rattling ],5
PulpFiction,52,206.7489999999999,209.812,[ Rattling Continues ],5
PulpFiction,53,220.49699999999996,222.7969999999999,"[ Hit Man ]
We happy?",5
PulpFiction,54,222.8649999999999,225.735,Vincent?,5
PulpFiction,55,225.80100000000004,228.4999999999999,"- We happy?
- Yeah, we happy.",6
PulpFiction,56,228.57100000000003,230.50699999999995,[ Sighs ],2
PursuitHappyness,1,2.163000000000011,4.374000000000024,"- Taxi!
- Mr. Twistle.",5
PursuitHappyness,2,4.582999999999856,7.251999999999953,"- Yeah, hi.
- Hi. Chris Gardner.",5
PursuitHappyness,3,7.501999999999953,9.2960000000000491,"Yeah, hi. Listen.
What can I do for you?",5
PursuitHappyness,4,9.503999999999905,12.548999999999978,"I submitted an application for the
intern programme about a month ago...",6
PursuitHappyness,5,12.757000000000062,15.009999999999991,"...and I would just love
to sit with you briefly...",6
PursuitHappyness,6,15.259999999999991,17.177999999999884,"Listen, I'm going
to Noe Valley, Chris.",5
PursuitHappyness,7,17.42899999999986,20.682000000000016,"- Take care of yourself.
- Mr. Twistle.",6
PursuitHappyness,8,20.932000000000016,23.225999999999885,"Actually, I'm on my way
to Noe Valley also.",6
PursuitHappyness,9,23.434999999999945,25.185999999999922,How about we share a ride?,6
PursuitHappyness,10,26.687999999999874,28.85699999999997,"- All right, get in.
- All right.",5
PursuitHappyness,11,34.94599999999991,37.69899999999984,"So when I was in the Navy,
I worked for a doctor...",5
PursuitHappyness,12,37.94899999999984,40.743999999999915,"...who loved to play golf,
hours every day...",6
PursuitHappyness,13,40.952,45.58199999999988,"...and I would actually
perform medical procedures...",5
PursuitHappyness,14,45.789999999999964,47.33400000000006,...when he'd leave me in the office.,5
PursuitHappyness,15,47.541999999999916,52.797000000000025,"So I'm used to being in a position
where I have to make decisions and...",5
PursuitHappyness,16,54.29899999999998,57.09299999999985,"Mr. Twistle, listen.
This is a very important...",5
PursuitHappyness,17,57.30199999999991,59.511999999999944,"I'm sorry. I'm sorry.
This thing's impossible.",2
PursuitHappyness,18,61.63999999999987,63.72499999999991,"- I can do it.
- No, you can't. No one can.",2
PursuitHappyness,19,63.97499999999991,66.64499999999998,"- That's bullshit.
- No, I'm pretty sure I can do it.",4
PursuitHappyness,20,67.0619999999999,70.23199999999997,"- No, you can't.
- Let me see it.",5
PursuitHappyness,21,70.81500000000005,72.02499999999986,Give it here.,5
PursuitHappyness,22,74.98599999999988,79.28199999999993,"Oh, yeah. Oh, wow,
you really messed it up.",2
PursuitHappyness,23,79.49099999999999,81.03399999999988,Sorry.,2
PursuitHappyness,24,81.57600000000002,87.54099999999994,"It looks like it works around a swivel,
so the centre pieces never move.",6
PursuitHappyness,25,87.74900000000002,90.83500000000004,"So if it's yellow in the centre,
that's the yellow side.",6
PursuitHappyness,26,91.08600000000001,93.54700000000003,"If it's red in the centre,
that's the red side.",6
PursuitHappyness,27,93.75499999999988,97.38400000000001,"- Okay.
- So... You can slow down.",5
PursuitHappyness,28,97.59199999999987,100.63699999999994,"Listen, we can drive around all day.
I don't believe you can do this.",5
PursuitHappyness,29,100.84500000000003,102.55600000000004,"- Yeah, I can.
- No, you can't.",4
PursuitHappyness,30,102.7639999999999,103.93200000000002,"- Yes, I can.
- No, you can't.",4
PursuitHappyness,31,104.18200000000002,106.05899999999997,"I'm telling you, no one can.",5
PursuitHappyness,32,108.019,110.23000000000002,See? That's all I ever do.,5
PursuitHappyness,33,123.11799999999994,125.41200000000003,You almost have this side.,5
PursuitHappyness,34,126.03700000000003,127.49699999999984,Holy cow.,6
PursuitHappyness,35,137.7159999999999,141.51099999999997,"- You almost had that one.
- I'm gonna get it.",6
PursuitHappyness,36,149.05999999999995,150.8119999999999,Look at that.,6
PursuitHappyness,37,174.08500000000004,175.29499999999985,You're almost there.,6
PursuitHappyness,38,199.02700000000004,202.73900000000003,"- 1710.
- This is me.",5
PursuitHappyness,39,204.86599999999999,206.24299999999994,Good job.,6
PursuitHappyness,40,208.11899999999991,211.2059999999999,"- Goodbye.
- Yeah. I'll see you soon.",5
PursuitHappyness,41,213.625,215.33500000000004,"Where are you going, sir?",5
PursuitHappyness,42,215.54399999999987,218.54700000000003,"Excuse me, sir.
Where are you going, please?",5
PursuitHappyness,43,221.88300000000004,223.59299999999985,Two... A couple of blocks.,5
PursuitHappyness,44,223.8019999999999,227.22199999999998,"- Just flip around.
- Okay.",5
SilenceLambs,1,8.11099999999999,10.613000000000056,You use Evyan skin cream.,6
SilenceLambs,2,13.366999999999962,16.118000000000052,"And sometimes you wear L'Air du Temps,",6
SilenceLambs,3,17.62099999999998,19.03800000000001,but not today.,5
SilenceLambs,4,21.45799999999997,23.750999999999976,"Did you do all these drawings, Doctor?",6
SilenceLambs,5,26.337999999999965,29.506999999999948,"That is the Duomo,
seen from the Belvedere.",6
SilenceLambs,6,31.09299999999996,32.63499999999999,You know Florence?,5
SilenceLambs,7,33.72000000000003,35.971000000000004,"All that detail just from memory, sir?",6
SilenceLambs,8,36.01400000000001,39.93399999999997,"Memory, Agent Starling,
is what I have instead of a view.",6
SilenceLambs,9,39.976,41.14300000000003,"Well,",5
SilenceLambs,10,41.22799999999995,46.065000000000055,"perhaps you'd care to lend us your view
on this questionnaire, sir.",6
SilenceLambs,11,46.149,48.48400000000004,"Oh, no, no, no.",2
SilenceLambs,12,48.81899999999996,50.61099999999999,You were doing fine.,5
SilenceLambs,13,50.653999999999996,53.82299999999998,"You had been courteous
and receptive to courtesy.",6
SilenceLambs,14,53.90700000000004,58.49400000000003,"You had established trust
with the embarrassing truth about Miggs.",6
SilenceLambs,15,58.577999999999975,62.74800000000005,"And now this ham-handed segue
into your questionnaire.",2
SilenceLambs,16,64.418,65.83500000000004,It won't do.,2
SilenceLambs,17,66.16899999999998,68.12900000000002,"I'm only asking you to look at this, Doctor.",6
SilenceLambs,18,68.17100000000005,70.29700000000003,Either you will or you won't.,5
SilenceLambs,19,70.34000000000003,71.42399999999998,Yeah.,5
SilenceLambs,20,72.09199999999998,74.17600000000004,"Jack Crawford must be very busy indeed,",6
SilenceLambs,21,74.26099999999997,77.096,"if he is recruiting help
from the student body.",5
SilenceLambs,22,77.17999999999995,80.01499999999999,"Busy hunting that new one, Buffalo Bill.",6
SilenceLambs,23,80.05799999999999,82.18399999999997,What a naughty boy he is.,5
SilenceLambs,24,82.68600000000004,86.10500000000002,Do you know why he's called Buffalo Bill?,5
SilenceLambs,25,86.18899999999996,89.35799999999995,Please tell me. The newspapers won't say.,5
SilenceLambs,26,90.65200000000004,93.279,"Well, it started as a bad joke
in Kansas City Homicide.",5
SilenceLambs,27,93.36300000000006,97.11599999999999,"They said,
""This one likes to skin his humps.""",2
SilenceLambs,28,98.702,102.62099999999998,"Why do you think he removes their skins,",2
SilenceLambs,29,102.70600000000002,104.20600000000002,Agent Starling?,6
SilenceLambs,30,104.24900000000002,106.45899999999995,Enthrall me with your acumen.,6
SilenceLambs,31,107.21000000000004,108.75199999999995,It excites him.,6
SilenceLambs,32,109.08699999999999,112.84000000000003,"Most serial killers keep
some sort of trophies from their victims.",4
SilenceLambs,33,112.88300000000004,114.21600000000001,I didn't.,5
SilenceLambs,34,114.30100000000004,115.42600000000004,No.,2
SilenceLambs,35,115.50999999999999,117.178,"No, you ate yours.",5
SilenceLambs,36,119.72299999999996,121.76499999999999,You send that through now.,5
SilenceLambs,37,148.793,149.83500000000004,"Oh, Agent Starling,",6
SilenceLambs,38,149.91999999999996,153.42200000000003,"you think you can dissect me
with this blunt, little tool?",5
SilenceLambs,39,153.96500000000003,155.00699999999995,No.,2
SilenceLambs,40,155.42499999999995,156.96699999999998,I thought that your knowledge...,5
SilenceLambs,41,157.05200000000002,159.303,"You're so ambitious, aren't you?",5
SilenceLambs,42,159.67899999999997,160.92999999999995,You know what you look like to me,5
SilenceLambs,43,161.014,163.43200000000002,with your good bag and your cheap shoes?,2
SilenceLambs,44,163.51700000000005,165.26700000000005,You look like a rube.,2
SilenceLambs,45,165.60199999999998,169.73000000000002,"A well-scrubbed, hustling rube
with a little taste.",6
SilenceLambs,46,170.56500000000005,172.942,"Good nutrition has given you
some length of bone,",5
SilenceLambs,47,173.02600000000007,176.36200000000008,"but you're not more than one generation
from poor white trash,",2
SilenceLambs,48,176.4459999999999,178.36400000000003,"are you, Agent Starling?",6
SilenceLambs,49,178.4480000000001,181.2829999999999,"And that accent you've tried
so desperately to shed,",5
SilenceLambs,50,181.32600000000002,183.03500000000008,pure West Virginia.,6
SilenceLambs,51,183.6199999999999,185.913,"What does your father do?
Is he a coal miner?",5
SilenceLambs,52,185.9559999999999,187.99800000000005,Does he stink of the lamp?,5
SilenceLambs,53,188.08300000000008,190.70900000000006,"And, oh, how quickly the boys found you.",5
SilenceLambs,54,190.7940000000001,194.33799999999997,"All those tedious, sticky fumblings
in the back seats of cars,",2
SilenceLambs,55,194.42200000000003,198.17499999999995,"while you could only dream
of getting out, getting anywhere,",2
SilenceLambs,56,198.26,201.971,getting all the way to the FBI.,6
SilenceLambs,57,205.26700000000005,207.14200000000005,"You see a lot, Doctor.",5
SilenceLambs,58,208.10300000000007,213.0229999999999,"But are you strong enough to point
that high-powered perception at yourself?",6
SilenceLambs,59,214.27600000000007,215.56799999999998,What about it? Why don't you...,5
SilenceLambs,60,215.65200000000004,219.23800000000006,"Why don't you look at yourself
and write down what you see?",5
SilenceLambs,61,220.15599999999995,221.90699999999993,Maybe you're afraid to.,5
SilenceLambs,62,231.50099999999998,234.29500000000007,A census-taker once tried to test me.,6
SilenceLambs,63,234.6289999999999,238.048,"I ate his liver with some fava beans,",2
SilenceLambs,64,238.13300000000004,240.17499999999995,and a nice Chianti.,6
SilenceLambs,65,249.1020000000001,251.89499999999998,"You fly back to school now, little Starling.",6
SilenceLambs,66,252.52199999999993,254.06400000000008,"Fly, fly, fly.",6
SilenceLambs,67,269.12200000000007,272.875,I bit my wrist so I could die.,4
SocialNetwork,1,0,2.0400000000000027,"How do you distinguish yourself
in a population of people",5
SocialNetwork,2,2.120000000000001,3.960000000000001,who all got 1600 on their SATs?,6
SocialNetwork,3,4.040000000000003,5.840000000000003,"- I didn't know they take SATs in China.
- They don't.",5
SocialNetwork,4,5.920000000000002,8.050000000000004,"I wasn't talking about China anymore,
I was talking about me.",5
SocialNetwork,5,8.130000000000003,9.590000000000003,You got a 1600?,6
SocialNetwork,6,9.670000000000002,11.509999999999998,"Yes. I could sing in an a Capella group,
but I can't sing.",5
SocialNetwork,7,11.590000000000003,12.800000000000004,"Does that mean you actually
got nothing wrong?",5
SocialNetwork,8,12.89,15.18,I could row crew or invent a $25 PC.,6
SocialNetwork,9,15.259999999999998,16.509999999999998,Or you could get into a final club.,6
SocialNetwork,10,16.6,17.93,Or I get into a final club.,6
SocialNetwork,11,18.22,19.43,"You know, from a woman's perspective,",5
SocialNetwork,12,19.520000000000003,21.39,"sometimes not singing in
an a Capella group is a good thing.",6
SocialNetwork,13,21.480000000000004,22.520000000000003,This is serious.,5
SocialNetwork,14,22.6,24.060000000000002,"On the other hand,
I do like guys who row crew.",5
SocialNetwork,15,24.15,26.020000000000003,"Well, I can't do that.",5
SocialNetwork,16,26.32,27.690000000000005,I was kidding.,6
SocialNetwork,17,27.78,28.940000000000005,"And, yes, I got nothing wrong on the test.",6
SocialNetwork,18,29.03,30.82,"- Have you ever tried?
- I'm trying right now.",5
SocialNetwork,19,30.9,32.74,"- To row crew?
- To get into a final club.",5
SocialNetwork,20,32.82,35.07,"To row crew? No.
Are you, like, whatever, delusional?",2
SocialNetwork,21,35.160000000000004,37.12,"Maybe it's just sometimes
you say two things at once.",5
SocialNetwork,22,37.199999999999996,38.74,"I'm not sure which one
I'm supposed to be aiming at.",2
SocialNetwork,23,38.830000000000005,40.75000000000001,"But you've seen guys who row crew, right?",6
SocialNetwork,24,40.830000000000005,41.87,No.,2
SocialNetwork,25,41.96,44.04,"Okay, well, they're bigger than me.
They're world-class athletes.",5
SocialNetwork,26,44.12,45.580000000000005,"And a second ago,
you said you like guys who row crew",5
SocialNetwork,27,45.669999999999995,46.71,so I assumed you had met one.,5
SocialNetwork,28,46.79,50.800000000000004,"I guess I just meant I like the idea of it.
You know, the way a girl likes cowboys.",5
SocialNetwork,29,51.339999999999996,52.38,Okay.,5
SocialNetwork,30,52.839999999999996,53.93,Should we get something to eat?,6
SocialNetwork,31,54.01,55.800000000000004,"Would you like to talk
about something else?",5
SocialNetwork,32,56.1,59.31000000000001,"No. It's just since the beginning of
the conversation about finals club,",5
SocialNetwork,33,59.38999999999999,61.27,I think I may have missed a birthday.,5
SocialNetwork,34,62.06000000000001,65.22999999999999,"There are really more people in China with
genius IQs than the entire population...",6
SocialNetwork,35,65.31,68.65,"The Phoenix is the most diverse.
The Fly Club... Roosevelt punched the Porc.",5
SocialNetwork,36,68.72999999999999,69.82,Which one?,5
SocialNetwork,37,69.9,71.4,"The Porcellian, the Porc.
It's the best of the best.",6
SocialNetwork,38,71.49000000000001,73.24000000000001,"- Which Roosevelt?
- Theodore.",5
SocialNetwork,39,74.66,76.66,"Is it true that they send a bus around
to pick up girls",5
SocialNetwork,40,76.74000000000001,78.19999999999999,"who want to party with
the next Fed chairman?",6
SocialNetwork,41,78.28,80.99000000000001,"So you can see why
it's so important to get in.",6
SocialNetwork,42,81.07999999999998,82.62,"Okay, well, which is the easiest to get into?",5
SocialNetwork,43,85.12,88,"- Why would you ask me that?
- I was just asking.",5
SocialNetwork,44,88.09,90.25,None of them. That's the point.,5
SocialNetwork,45,90.34,93.25999999999999,"My friend Eduardo made $300,000
betting oil futures one summer",6
SocialNetwork,46,93.34,94.66999999999999,and Eduardo won't come close to getting in.,2
SocialNetwork,47,94.75999999999999,96.72,"The ability to make money doesn't
impress anybody around here.",2
SocialNetwork,48,96.80000000000001,100.05000000000001,"Must be nice.
He made $300,000 in a summer?",5
SocialNetwork,49,100.14000000000001,102.47,"- He likes meteorology.
- You said it was oil futures.",5
SocialNetwork,50,102.56,104.76999999999998,"You can read the weather,
you can predict the price of heating oil.",6
SocialNetwork,51,104.85,105.94,I think you asked me that,5
SocialNetwork,52,106.01999999999998,107.81,"because you think
the final club that's easiest to get into",5
SocialNetwork,53,107.9,109.15,is the one where I'll have the best chance.,6
SocialNetwork,54,109.22999999999999,111.57,I... What?,5
SocialNetwork,55,111.65,113.19,"You asked me which one was
the easiest to get into",5
SocialNetwork,56,113.28,115.78,"because you think that that's the one
where I'll have the best chance.",5
SocialNetwork,57,115.85999999999999,118.35999999999999,"The one that's the easiest to get into
would be the one",5
SocialNetwork,58,118.44999999999999,119.62,where anybody has the best chance.,6
SocialNetwork,59,119.69999999999999,121.28,"You didn't ask me which one
was the best one,",5
SocialNetwork,60,121.37,122.82999999999998,"you asked me which one
was the easiest one.",5
SocialNetwork,61,123.07999999999998,126.5,"I was honestly just asking, okay?
I was just asking to ask.",5
SocialNetwork,62,126.57999999999998,128.96,"- Mark, I'm not speaking in code.
- Erica.",5
SocialNetwork,63,129.5,131.38,You're obsessed with finals clubs.,4
SocialNetwork,64,131.46,133.84,"You have finals clubs OCD
and you need to see someone about it",5
SocialNetwork,65,133.92,135.59,"who will prescribe you
some sort of medication.",2
SocialNetwork,66,135.67,138.17999999999998,"You don't care if the side effects
may include blindness.",2
SocialNetwork,67,138.29999999999998,140.97,"Final clubs. Not ""finals clubs.""",6
SocialNetwork,68,142.26,144.77,"And there's a difference between
being obsessed and being motivated.",6
SocialNetwork,69,144.85,147.69,Yes. There is.,5
SocialNetwork,70,147.77,149.44,"Well, you do.
That was cryptic, so you do speak in code.",5
SocialNetwork,71,149.52,150.77,I didn't mean to be cryptic.,5
SocialNetwork,72,150.85999999999999,152.60999999999999,"I'm just saying I need to do
something substantial",5
SocialNetwork,73,152.69,154.53,in order to get the attention of the clubs.,5
SocialNetwork,74,154.60999999999999,156.35999999999999,"- Why?
- Because they're exclusive.",5
SocialNetwork,75,157.10999999999999,158.85999999999999,"And fun, and they lead to a better life.",6
SocialNetwork,76,158.98999999999998,160.53,Teddy Roosevelt didn't get elected president,5
SocialNetwork,77,160.62,162.53,"because he was a member
of the Phoenix Club.",6
SocialNetwork,78,162.66,164.87,"He was a member of the Porcellian,
and yes, he did.",6
SocialNetwork,79,165,168.32999999999998,"Well, why don't you just concentrate
on being the best you you can be?",6
SocialNetwork,80,168.96,169.96,Did you really just say that?,5
SocialNetwork,81,170.04,171.54,I was kidding.,6
SocialNetwork,82,171.63,173.29,"Just because something's trite
doesn't make it less true.",6
SocialNetwork,83,173.38,174.46,I wanna try to be straightforward with you,5
SocialNetwork,84,174.54999999999998,176.79999999999998,"and tell you I think you might
want to be a little more supportive.",5
SocialNetwork,85,176.88,180.47,"If I get in, I will be taking you
to the events and the gatherings,",6
SocialNetwork,86,180.54999999999998,183.72,"and you'll be meeting a lot of people
you wouldn't normally get to meet.",6
SocialNetwork,87,184.89,186.31,You would do that for me?,6
SocialNetwork,88,186.98,188.35,We're dating.,6
SocialNetwork,89,188.56,189.81,Okay.,5
SocialNetwork,90,191.52,193.06,"Well, I wanna try and be
straightforward with you",5
SocialNetwork,91,193.19,194.98,and let you know that we're not anymore.,2
SocialNetwork,92,195.07,197.57,"- What do you mean?
- We're not dating anymore. I'm sorry.",5
SocialNetwork,93,197.69,199.73999999999998,"- Is this a joke?
- No, it's not.",5
SocialNetwork,94,199.82,200.82,You're breaking up with me?,2
SocialNetwork,95,200.91,202.16,You're gonna introduce me to people,6
SocialNetwork,96,202.23999999999998,203.91,"I wouldn't normally
have the chance to meet?",5
SocialNetwork,97,204.03,205.82999999999998,What the... What is that supposed to mean?,2
SocialNetwork,98,205.91,207.16,"- Wait, settle down.
- What is it supposed to mean?",5
SocialNetwork,99,207.25,209.07999999999998,"Erica, the reason we're able to sit here
and drink right now",5
SocialNetwork,100,209.21,210.92,"is 'cause you used to sleep
with the door guy.",5
SocialNetwork,101,212,215.67,"""The door guy""? His name is Bobby.
I have not slept with the door guy.",5
SocialNetwork,102,215.75,220.17,"The door guy is a friend of mine,
and he's a perfectly good class of people.",6
SocialNetwork,103,220.26,222.76,"And what part of Long Island
are you from, Wimbledon?",6
SocialNetwork,104,222.89,225.1,"- Wait. Wait, wait.
- I'm going back to my dorm.",5
SocialNetwork,105,225.22,226.51,"- Is this real?
- Yes.",5
SocialNetwork,106,226.6,228.6,"- Then wait, I apologize, okay?
- I have to go study.",5
SocialNetwork,107,228.73,230.02,"- Erica?
- Yes?",5
SocialNetwork,108,230.1,232.35,"- I'm sorry, I mean it.
- I appreciate that, but I have to go study.",5
SocialNetwork,109,232.43999999999997,234.68999999999997,"Come on, you don't have to study.
Let's just talk.",6
SocialNetwork,110,234.77,236.02,"- I can't.
- Why?",5
SocialNetwork,111,236.10999999999999,239.03,"Because it is exhausting.
Dating you is like dating a StairMaster.",4
SocialNetwork,112,239.10999999999999,241.28,"All I meant is that you're not likely to...
Currently...",5
SocialNetwork,113,241.41,242.53,"I wasn't making a comment
on your appearance.",6
SocialNetwork,114,242.60999999999999,244.78,"I was saying that you go to BU.
I was stating a fact, that's all,",6
SocialNetwork,115,244.91,245.95000000000002,"and if it seemed rude, then I apologize.",5
SocialNetwork,116,246.03,247.36999999999998,"- I have to go study.
- You don't have to study.",5
SocialNetwork,117,247.45000000000002,248.79,"Why do you keep saying
I don't have to study?",5
SocialNetwork,118,248.86999999999998,250.71,'Cause you go to BU.,6
SocialNetwork,119,252.79,254.24999999999997,Do you want to get some food?,5
SocialNetwork,120,254.96,257.8,"I am sorry you are not sufficiently
impressed with my education.",2
SocialNetwork,121,258.26,259.8,"And I'm sorry I don't have a rowboat,
so we're even.",5
SocialNetwork,122,259.92,262.63,"- I think we should just be friends.
- I don't want friends.",2
SocialNetwork,123,262.76,263.8,I was just being polite.,5
SocialNetwork,124,263.89000000000004,265.05,"I have no intention
of being friends with you.",2
SocialNetwork,125,265.14000000000004,267.22,"I'm under some pressure right now
from my OS class",5
SocialNetwork,126,267.31,269.89000000000004,"and if we could just order some food,
I think we should...",5
SocialNetwork,127,270.27000000000004,274.65000000000003,"Okay, you are probably going to be
a very successful computer person.",6
SocialNetwork,128,275.23,277.73,"But you're gonna go through life
thinking that girls don't like you",2
SocialNetwork,129,277.82000000000005,279.48,because you're a nerd.,2
SocialNetwork,130,280.24,283.15000000000003,"And I want you to know from the bottom
of my heart that that won't be true.",5
SocialNetwork,131,284.66,287.28000000000003,It'll be because you're an asshole.,2
Zodiac,1,17.73999999999978,19.640000000000327,Watch your step.,5
Zodiac,2,20.8100000000004,22.710000000000036,Come in.,5
Zodiac,3,23.909999999999854,25.80999999999949,"-Very nice house.
-Oh, thank you.",6
Zodiac,4,27.110000000000582,29.01000000000022,It's very rustic.,6
Zodiac,5,29.049999999999272,30.950000000000728,"-Can I take your jacket?
-No, thank you, I'm fine.",6
Zodiac,6,32.31999999999971,34.31999999999971,"Okay. This way, please.",5
Zodiac,7,37.090000000000146,38.93000000000029,"-Have a seat.
-Thank you.",6
Zodiac,8,38.93000000000029,40.82999999999993,"-How about some tea?
-Oh, no, I'm all right.",6
Zodiac,9,41.55999999999949,43.45999999999913,"-You sure?
-Yes.",5
Zodiac,10,43.899999999999636,45.79999999999927,"I wanted to ask you about a film
that the Avenue may have played",5
Zodiac,11,47.72999999999956,49.6299999999992,while you were the organist there.,6
Zodiac,12,49.73999999999978,51.63999999999942,The Most Dangerous Game?,5
Zodiac,13,52.11000000000058,54.01000000000022,"Oh, it's a classic. RKO. 1932.",6
Zodiac,14,55.54000000000087,57.44000000000051,"Fay Wray, Joel McCrea, Leslie Banks.
We've run that picture many times.",6
Zodiac,15,60.350000000000364,62.25,"In '68, '69?",5
Zodiac,16,63.47999999999956,65.3799999999992,I'd have to check my records. Why?,5
Zodiac,17,65.79000000000087,67.88999999999942,Do you remember the Zodiac?,5
Zodiac,18,70.09000000000015,71.98999999999978,"This is about Rick Marshall, isn't it?",5
Zodiac,19,72.45999999999913,74.36000000000058,"-He was a projectionist there, right?
-For a time, yes.",5
Zodiac,20,75.95999999999913,77.86000000000058,"But I have no occasion
to correspond with him these days.",5
Zodiac,21,80.10000000000036,82,"Okay. Well, there is a connection",5
Zodiac,22,82.67000000000007,84.56999999999971,"between one of the Zodiac attacks
and that film.",5
Zodiac,23,85.54000000000087,87.44000000000051,You mean the symbol?,5
Zodiac,24,88.54000000000087,90.30999999999949,Hold on.,5
Zodiac,25,90.30999999999949,94.45000000000073,"The Zodiac symbol on film.
It's on the countdown.",5
Zodiac,26,98.31999999999971,100.21999999999935,"It's trimmed off each reel
before it's shown,",5
Zodiac,27,101.02000000000044,102.92000000000007,but it always arrives with it.,5
Zodiac,28,103.65999999999985,105.55999999999949,Right there.,5
Zodiac,29,105.65999999999985,109.3700000000008,"The first time I saw it in the papers,
I thought about that.",5
Zodiac,30,110.20000000000073,111.82999999999993,We got a tip,5
Zodiac,31,111.82999999999993,113.72999999999956,"that Rick left a film canister here
that he told you never to open.",4
Zodiac,32,115.89999999999964,119.04000000000087,A tip about a mysterious film canister?,5
Zodiac,33,119.8700000000008,121.77000000000044,Is it true?,5
Zodiac,34,123.13999999999942,125.01000000000022,Yes.,5
Zodiac,35,125.01000000000022,126.90999999999985,"-Did you open it?
-No.",5
Zodiac,36,127.40999999999985,131.72999999999956,"-May I see it?
-Rick took it back in 1972.",5
Zodiac,37,133.42000000000007,135.3199999999997,"This tip is how you got it in your head
that Rick is the Zodiac?",5
Zodiac,38,138.29000000000087,140.0599999999995,That and the poster.,5
Zodiac,39,140.0599999999995,141.95999999999913,The poster?,5
Zodiac,40,143.36000000000058,145.22999999999956,The poster that Rick drew.,6
Zodiac,41,145.22999999999956,147.1299999999992,"The handwriting is the closest
that we have ever come to a match.",6
Zodiac,42,148.54000000000087,150.4400000000005,"-Rick didn't draw any posters.
-No, he drew this one.",6
Zodiac,43,151.90999999999985,155.3799999999992,"Mr. Graysmith, I do the posters myself.",6
Zodiac,44,156.73999999999978,158.63999999999942,That's my handwriting.,6
Zodiac,45,166.85000000000036,168.75,I won't take any more of your time.,5
Zodiac,46,169.8199999999997,171.71999999999935,"Why don't I just go and find out
when we played that film?",5
Zodiac,47,175.29999999999927,176.86000000000058,"Oh, that's all right.",5
Zodiac,48,176.86000000000058,180.3099999999995,"It's not a problem.
They're just down in the basement.",5
Zodiac,49,182.10000000000036,185.04999999999927,"Not many people
have basements in California.",5
Zodiac,50,187.70999999999913,189.61000000000058,I do.,5
Zodiac,51,190.97999999999956,192.97999999999956,"You coming, Mr. Graysmith?",6
Zodiac,52,204.26000000000022,207.96999999999935,"The original studio one-sheets,
I always kept for myself.",6
Zodiac,53,209.82999999999993,211.72999999999956,"The cheapo knock-offs
like you brought today",2
Zodiac,54,212.46999999999935,215.61000000000058,I end up tossing into the back alley.,2
Zodiac,55,230.07999999999993,231.97999999999956,'69.,5
Zodiac,56,237.29000000000087,238.6200000000008,You live alone?,5
Zodiac,57,238.6299999999992,240.53000000000065,Most Dangerous Game ran in May '69.,5
Zodiac,58,244.5,246.97999999999956,"So, that would be about",5
Zodiac,59,247.8700000000008,251.1800000000003,"nine weeks before
the first Zodiac letter, correct?",5
Zodiac,60,254.0699999999997,255.96999999999935,Yeah.,5
Zodiac,61,259.64999999999964,263.9599999999991,"Do you think he saw the film
in our theater and was inspired?",6
Zodiac,62,270.02000000000044,272.9400000000005,"Are you sure
there's nobody else in the house?",5
Zodiac,63,274.53000000000065,277.2399999999998,"Would you like
to go upstairs and check?",5
Zodiac,64,277.9300000000003,279.8299999999999,No.,2
Zodiac,65,282.0699999999997,284.6399999999994,Thank you. Thanks for everything.,6
Zodiac,66,285.46999999999935,287.3700000000008,You're welcome.,6
Zodiac,67,308.22999999999956,310.1299999999992,It's locked.,5
Zodiac,68,320.46999999999935,322.3700000000008,Thank you.,6
Zodiac,69,324.90999999999985,326.9500000000007,"Good night, Mr. Graysmith!",6
